swissValorNumber,companyLongName,ISIN_BC,LEI,ESGClassification,ESGFactorAVG
1230998,Goldman Sachs Euro Rente Fonds (NL) N.V.,NL0000442101_3230,724500HR2OM3LZTSGI72,Waste,1.23
1230998,Goldman Sachs Euro Rente Fonds (NL) N.V.,NL0000442101_3230,724500HR2OM3LZTSGI72,Social and employee matters,0.38
1230998,Goldman Sachs Euro Rente Fonds (NL) N.V.,NL0000442101_3230,724500HR2OM3LZTSGI72,Environmental,53.28
1230998,Goldman Sachs Euro Rente Fonds (NL) N.V.,NL0000442101_3230,724500HR2OM3LZTSGI72,Social,0.45
2197799,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs First Class Obligatie Fonds (NL),NL0000286441_3313,5493007X5S2D2H3KUP79,Main criterias used for a first screening of ESG related products,2.67
2197799,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs First Class Obligatie Fonds (NL),NL0000286441_3313,5493007X5S2D2H3KUP79,Greenhouse gas emissions,364.29
2197799,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs First Class Obligatie Fonds (NL),NL0000286441_3313,5493007X5S2D2H3KUP79,Biodiversity,0.21
2197799,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs First Class Obligatie Fonds (NL),NL0000286441_3313,5493007X5S2D2H3KUP79,Water,0.24
2197799,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs First Class Obligatie Fonds (NL),NL0000286441_3313,5493007X5S2D2H3KUP79,Waste,0.58
2197799,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs First Class Obligatie Fonds (NL),NL0000286441_3313,5493007X5S2D2H3KUP79,Social and employee matters,0.33
2197799,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs First Class Obligatie Fonds (NL),NL0000286441_3313,5493007X5S2D2H3KUP79,Environmental,72.87
2197799,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs First Class Obligatie Fonds (NL),NL0000286441_3313,5493007X5S2D2H3KUP79,Social,1.18
2899804,Kempen European High Dividend Fund N.V.,NL0000293348_2732,724500L1YIPUZPJKM737,Main criterias used for a first screening of ESG related products,2.67
2899804,Kempen European High Dividend Fund N.V.,NL0000293348_2732,724500L1YIPUZPJKM737,AMF Doctrine,1.0
3538147,Kempen Umbrella Fund I NV - Kempen Global High Dividend Fund,NL0006089229_3313,5493007KQ4YSELRPSS88,Main criterias used for a first screening of ESG related products,2.67
3538147,Kempen Umbrella Fund I NV - Kempen Global High Dividend Fund,NL0006089229_3313,5493007KQ4YSELRPSS88,AMF Doctrine,1.0
4573224,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Euro Obligatie Fonds (NL),NL0006311797_3313,549300GY08QLXXUBJT89,Main criterias used for a first screening of ESG related products,2.67
4573224,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Euro Obligatie Fonds (NL),NL0006311797_3313,549300GY08QLXXUBJT89,Greenhouse gas emissions,4869.11
4573224,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Euro Obligatie Fonds (NL),NL0006311797_3313,549300GY08QLXXUBJT89,Biodiversity,0.24
4573224,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Euro Obligatie Fonds (NL),NL0006311797_3313,549300GY08QLXXUBJT89,Water,0.26
4573224,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Euro Obligatie Fonds (NL),NL0006311797_3313,549300GY08QLXXUBJT89,Waste,0.38
4573224,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Euro Obligatie Fonds (NL),NL0006311797_3313,549300GY08QLXXUBJT89,Social and employee matters,0.36
4573224,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Euro Obligatie Fonds (NL),NL0006311797_3313,549300GY08QLXXUBJT89,Environmental,50.9
4573224,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Euro Obligatie Fonds (NL),NL0006311797_3313,549300GY08QLXXUBJT89,Social,0.52
4573429,Goldman Sachs Paraplufonds 3 N.V. - Goldman Sachs Global High Yield Bond Fund (Former NN) (NL),NL0006311813_3313,549300MYFJSQ3L4PCD31,Main criterias used for a first screening of ESG related products,2.67
4573429,Goldman Sachs Paraplufonds 3 N.V. - Goldman Sachs Global High Yield Bond Fund (Former NN) (NL),NL0006311813_3313,549300MYFJSQ3L4PCD31,Greenhouse gas emissions,2517.46
4573429,Goldman Sachs Paraplufonds 3 N.V. - Goldman Sachs Global High Yield Bond Fund (Former NN) (NL),NL0006311813_3313,549300MYFJSQ3L4PCD31,Biodiversity,0.53
4573429,Goldman Sachs Paraplufonds 3 N.V. - Goldman Sachs Global High Yield Bond Fund (Former NN) (NL),NL0006311813_3313,549300MYFJSQ3L4PCD31,Water,0.34
4573429,Goldman Sachs Paraplufonds 3 N.V. - Goldman Sachs Global High Yield Bond Fund (Former NN) (NL),NL0006311813_3313,549300MYFJSQ3L4PCD31,Waste,0.97
4573429,Goldman Sachs Paraplufonds 3 N.V. - Goldman Sachs Global High Yield Bond Fund (Former NN) (NL),NL0006311813_3313,549300MYFJSQ3L4PCD31,Social and employee matters,0.55
4573429,Goldman Sachs Paraplufonds 3 N.V. - Goldman Sachs Global High Yield Bond Fund (Former NN) (NL),NL0006311813_3313,549300MYFJSQ3L4PCD31,Environmental,72.69
4573429,Goldman Sachs Paraplufonds 3 N.V. - Goldman Sachs Global High Yield Bond Fund (Former NN) (NL),NL0006311813_3313,549300MYFJSQ3L4PCD31,Social,0.34
4573865,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Global Obligatie Fonds (NL),NL0006311839_3230,54930035GFU1FKBFS457,Main criterias used for a first screening of ESG related products,2.67
4573865,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Global Obligatie Fonds (NL),NL0006311839_3230,54930035GFU1FKBFS457,Greenhouse gas emissions,1730.02
4573865,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Global Obligatie Fonds (NL),NL0006311839_3230,54930035GFU1FKBFS457,Biodiversity,0.24
4573865,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Global Obligatie Fonds (NL),NL0006311839_3230,54930035GFU1FKBFS457,Water,0.14
4573865,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Global Obligatie Fonds (NL),NL0006311839_3230,54930035GFU1FKBFS457,Waste,0.47
4573865,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Global Obligatie Fonds (NL),NL0006311839_3230,54930035GFU1FKBFS457,Social and employee matters,0.34
4573865,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Global Obligatie Fonds (NL),NL0006311839_3230,54930035GFU1FKBFS457,Environmental,78.44
4573865,Goldman Sachs Paraplufonds 4 N.V. - Goldman Sachs Global Obligatie Fonds (NL),NL0006311839_3230,54930035GFU1FKBFS457,Social,0.52
4574083,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Global Real Estate Equity Fund (NL),NL0006311847_3230,549300RSEWOJM2G9U172,Main criterias used for a first screening of ESG related products,2.67
4574083,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Global Real Estate Equity Fund (NL),NL0006311847_3230,549300RSEWOJM2G9U172,Greenhouse gas emissions,699.55
4574083,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Global Real Estate Equity Fund (NL),NL0006311847_3230,549300RSEWOJM2G9U172,Biodiversity,0.65
4574083,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Global Real Estate Equity Fund (NL),NL0006311847_3230,549300RSEWOJM2G9U172,Water,0.33
4574083,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Global Real Estate Equity Fund (NL),NL0006311847_3230,549300RSEWOJM2G9U172,Waste,0.64
4574083,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Global Real Estate Equity Fund (NL),NL0006311847_3230,549300RSEWOJM2G9U172,Social and employee matters,0.68
4583058,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Enhanced Index Sustainable Emerging Markets Equity Fund (NL),NL0006311771_3313,5493004QR2ZIO7X5LM46,Main criterias used for a first screening of ESG related products,2.67
4583058,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Enhanced Index Sustainable Emerging Markets Equity Fund (NL),NL0006311771_3313,5493004QR2ZIO7X5LM46,Scoping according to SFDR annex template,0.2
4583058,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Enhanced Index Sustainable Emerging Markets Equity Fund (NL),NL0006311771_3313,5493004QR2ZIO7X5LM46,Greenhouse gas emissions,19327.98
4583058,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Enhanced Index Sustainable Emerging Markets Equity Fund (NL),NL0006311771_3313,5493004QR2ZIO7X5LM46,Biodiversity,0.66
4583058,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Enhanced Index Sustainable Emerging Markets Equity Fund (NL),NL0006311771_3313,5493004QR2ZIO7X5LM46,Water,0.38
4583058,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Enhanced Index Sustainable Emerging Markets Equity Fund (NL),NL0006311771_3313,5493004QR2ZIO7X5LM46,Waste,0.85
4583058,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Enhanced Index Sustainable Emerging Markets Equity Fund (NL),NL0006311771_3313,5493004QR2ZIO7X5LM46,Social and employee matters,0.65
4583058,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Enhanced Index Sustainable Emerging Markets Equity Fund (NL),NL0006311771_3313,5493004QR2ZIO7X5LM46,Environmental,210.36
4583058,Goldman Sachs Paraplufonds 1 N.V. - Goldman Sachs Enhanced Index Sustainable Emerging Markets Equity Fund (NL),NL0006311771_3313,5493004QR2ZIO7X5LM46,Social,0.33
10742314,BNP Paribas Fund III N.V. - BNP Paribas ESG Global Property Securities Index Fund,NL0006294092_3313,2138004ILPUKYXEHF851,Main criterias used for a first screening of ESG related products,2.67
10742314,BNP Paribas Fund III N.V. - BNP Paribas ESG Global Property Securities Index Fund,NL0006294092_3313,2138004ILPUKYXEHF851,Scoping according to SFDR annex template,0.4
10742314,BNP Paribas Fund III N.V. - BNP Paribas ESG Global Property Securities Index Fund,NL0006294092_3313,2138004ILPUKYXEHF851,Greenhouse gas emissions,30.49
10742314,BNP Paribas Fund III N.V. - BNP Paribas ESG Global Property Securities Index Fund,NL0006294092_3313,2138004ILPUKYXEHF851,Biodiversity,0.66
10742314,BNP Paribas Fund III N.V. - BNP Paribas ESG Global Property Securities Index Fund,NL0006294092_3313,2138004ILPUKYXEHF851,Social and employee matters,0.68
10742314,BNP Paribas Fund III N.V. - BNP Paribas ESG Global Property Securities Index Fund,NL0006294092_3313,2138004ILPUKYXEHF851,Energy efficiency,0.85
10742731,BNP Paribas Fund III N.V. - BNP Paribas Global Income Multi-Factor Equity Fund,NL0006294167_3313,213800LMFSH7RJIW8I57,Main criterias used for a first screening of ESG related products,2.67
10742731,BNP Paribas Fund III N.V. - BNP Paribas Global Income Multi-Factor Equity Fund,NL0006294167_3313,213800LMFSH7RJIW8I57,Scoping according to SFDR annex template,0.4
10742731,BNP Paribas Fund III N.V. - BNP Paribas Global Income Multi-Factor Equity Fund,NL0006294167_3313,213800LMFSH7RJIW8I57,Greenhouse gas emissions,160.53
10742731,BNP Paribas Fund III N.V. - BNP Paribas Global Income Multi-Factor Equity Fund,NL0006294167_3313,213800LMFSH7RJIW8I57,Biodiversity,0.64
10742731,BNP Paribas Fund III N.V. - BNP Paribas Global Income Multi-Factor Equity Fund,NL0006294167_3313,213800LMFSH7RJIW8I57,Social and employee matters,0.67
10742731,BNP Paribas Fund III N.V. - BNP Paribas Global Income Multi-Factor Equity Fund,NL0006294167_3313,213800LMFSH7RJIW8I57,Energy efficiency,0.77
10762172,VanEck ETFs N.V. - VanEck Multi-Asset Conservative Allocation UCITS ETF,NL0009272764_2913,254900OMWZ9YYVQK8M49,Main criterias used for a first screening of ESG related products,4.5
10762172,VanEck ETFs N.V. - VanEck Multi-Asset Conservative Allocation UCITS ETF,NL0009272764_2913,254900OMWZ9YYVQK8M49,Greenhouse gas emissions,118.46
10762172,VanEck ETFs N.V. - VanEck Multi-Asset Conservative Allocation UCITS ETF,NL0009272764_2913,254900OMWZ9YYVQK8M49,Biodiversity,0.5
10762172,VanEck ETFs N.V. - VanEck Multi-Asset Conservative Allocation UCITS ETF,NL0009272764_2913,254900OMWZ9YYVQK8M49,Water,0.1
10762172,VanEck ETFs N.V. - VanEck Multi-Asset Conservative Allocation UCITS ETF,NL0009272764_2913,254900OMWZ9YYVQK8M49,Waste,5.25
10762172,VanEck ETFs N.V. - VanEck Multi-Asset Conservative Allocation UCITS ETF,NL0009272764_2913,254900OMWZ9YYVQK8M49,Social and employee matters,0.39
10762178,VanEck ETFs N.V. - VanEck Multi-Asset Balanced Allocation UCITS ETF,NL0009272772_2913,254900DKXT9ACG8HKJ35,Main criterias used for a first screening of ESG related products,4.5
10762178,VanEck ETFs N.V. - VanEck Multi-Asset Balanced Allocation UCITS ETF,NL0009272772_2913,254900DKXT9ACG8HKJ35,Greenhouse gas emissions,114.58
10762178,VanEck ETFs N.V. - VanEck Multi-Asset Balanced Allocation UCITS ETF,NL0009272772_2913,254900DKXT9ACG8HKJ35,Biodiversity,0.5
10762178,VanEck ETFs N.V. - VanEck Multi-Asset Balanced Allocation UCITS ETF,NL0009272772_2913,254900DKXT9ACG8HKJ35,Water,0.12
10762178,VanEck ETFs N.V. - VanEck Multi-Asset Balanced Allocation UCITS ETF,NL0009272772_2913,254900DKXT9ACG8HKJ35,Waste,6.04
10762178,VanEck ETFs N.V. - VanEck Multi-Asset Balanced Allocation UCITS ETF,NL0009272772_2913,254900DKXT9ACG8HKJ35,Social and employee matters,0.4
10762181,VanEck ETFs N.V. - VanEck Multi-Asset Growth Allocation UCITS ETF,NL0009272780_2913,254900QBJY97DY30AL84,Main criterias used for a first screening of ESG related products,4.5
10762181,VanEck ETFs N.V. - VanEck Multi-Asset Growth Allocation UCITS ETF,NL0009272780_2913,254900QBJY97DY30AL84,Greenhouse gas emissions,142.8
10762181,VanEck ETFs N.V. - VanEck Multi-Asset Growth Allocation UCITS ETF,NL0009272780_2913,254900QBJY97DY30AL84,Biodiversity,0.5
10762181,VanEck ETFs N.V. - VanEck Multi-Asset Growth Allocation UCITS ETF,NL0009272780_2913,254900QBJY97DY30AL84,Water,0.08
10762181,VanEck ETFs N.V. - VanEck Multi-Asset Growth Allocation UCITS ETF,NL0009272780_2913,254900QBJY97DY30AL84,Waste,6.79
10762181,VanEck ETFs N.V. - VanEck Multi-Asset Growth Allocation UCITS ETF,NL0009272780_2913,254900QBJY97DY30AL84,Social and employee matters,0.4
12740525,VanEck ETFs N.V. - VanEck Global Real Estate UCITS ETF,NL0009690239_2913,254900806XAC7GF55143,Main criterias used for a first screening of ESG related products,4.5
12740525,VanEck ETFs N.V. - VanEck Global Real Estate UCITS ETF,NL0009690239_2913,254900806XAC7GF55143,Social and employee matters,0.49
12741363,VanEck ETFs N.V. - VanEck iBoxx EUR Corporates UCITS ETF,NL0009690247_2913,254900FVLH9ZGJUMNG87,Main criterias used for a first screening of ESG related products,4.5
12741363,VanEck ETFs N.V. - VanEck iBoxx EUR Corporates UCITS ETF,NL0009690247_2913,254900FVLH9ZGJUMNG87,Greenhouse gas emissions,158.94
12741363,VanEck ETFs N.V. - VanEck iBoxx EUR Corporates UCITS ETF,NL0009690247_2913,254900FVLH9ZGJUMNG87,Water,0.17
12741363,VanEck ETFs N.V. - VanEck iBoxx EUR Corporates UCITS ETF,NL0009690247_2913,254900FVLH9ZGJUMNG87,Waste,0.26
12741363,VanEck ETFs N.V. - VanEck iBoxx EUR Corporates UCITS ETF,NL0009690247_2913,254900FVLH9ZGJUMNG87,Social and employee matters,0.5
13287454,Sovereign LT Bond Fund (NL),NL0001130499_3313,549300N1QC0HJ7088L12,Main criterias used for a first screening of ESG related products,2.67
13287454,Sovereign LT Bond Fund (NL),NL0001130499_3313,549300N1QC0HJ7088L12,Greenhouse gas emissions,0.06
13287454,Sovereign LT Bond Fund (NL),NL0001130499_3313,549300N1QC0HJ7088L12,Biodiversity,0.03
13287454,Sovereign LT Bond Fund (NL),NL0001130499_3313,549300N1QC0HJ7088L12,Water,0.02
13287454,Sovereign LT Bond Fund (NL),NL0001130499_3313,549300N1QC0HJ7088L12,Waste,0.11
13287454,Sovereign LT Bond Fund (NL),NL0001130499_3313,549300N1QC0HJ7088L12,Social and employee matters,0.14
13287454,Sovereign LT Bond Fund (NL),NL0001130499_3313,549300N1QC0HJ7088L12,Environmental,49.42
13287454,Sovereign LT Bond Fund (NL),NL0001130499_3313,549300N1QC0HJ7088L12,Social,0.58
13287925,Sovereign Bond Fund (NL),NL0001130481_3313,549300PZ4HYA9124CU55,Main criterias used for a first screening of ESG related products,2.67
13287925,Sovereign Bond Fund (NL),NL0001130481_3313,549300PZ4HYA9124CU55,Greenhouse gas emissions,0.08
13287925,Sovereign Bond Fund (NL),NL0001130481_3313,549300PZ4HYA9124CU55,Biodiversity,0.02
13287925,Sovereign Bond Fund (NL),NL0001130481_3313,549300PZ4HYA9124CU55,Water,0.02
13287925,Sovereign Bond Fund (NL),NL0001130481_3313,549300PZ4HYA9124CU55,Waste,0.2
13287925,Sovereign Bond Fund (NL),NL0001130481_3313,549300PZ4HYA9124CU55,Social and employee matters,0.18
13287925,Sovereign Bond Fund (NL),NL0001130481_3313,549300PZ4HYA9124CU55,Environmental,51.49
13287925,Sovereign Bond Fund (NL),NL0001130481_3313,549300PZ4HYA9124CU55,Social,0.59
13435197,Kempen Umbrella Fund II NV - Phoenix Fund,NL0009864487_3230,635400DLB5EZUB1PBH48,Main criterias used for a first screening of ESG related products,2.0
20312803,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (L) (NL),NL0010290557_3313,549300UHKE500YD2IL47,Main criterias used for a first screening of ESG related products,2.67
20312803,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (L) (NL),NL0010290557_3313,549300UHKE500YD2IL47,Greenhouse gas emissions,4677.37
20312803,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (L) (NL),NL0010290557_3313,549300UHKE500YD2IL47,Biodiversity,0.5
20312803,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (L) (NL),NL0010290557_3313,549300UHKE500YD2IL47,Water,0.26
20312803,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (L) (NL),NL0010290557_3313,549300UHKE500YD2IL47,Waste,0.53
20312803,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (L) (NL),NL0010290557_3313,549300UHKE500YD2IL47,Social and employee matters,0.56
20312803,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (L) (NL),NL0010290557_3313,549300UHKE500YD2IL47,Environmental,55.1
20312803,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (L) (NL),NL0010290557_3313,549300UHKE500YD2IL47,Social,0.33
20313693,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (M) (NL),NL0010290540_3313,549300EB8B2Q71TGFO79,Main criterias used for a first screening of ESG related products,2.67
20313693,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (M) (NL),NL0010290540_3313,549300EB8B2Q71TGFO79,Greenhouse gas emissions,905.46
20313693,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (M) (NL),NL0010290540_3313,549300EB8B2Q71TGFO79,Biodiversity,0.46
20313693,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (M) (NL),NL0010290540_3313,549300EB8B2Q71TGFO79,Water,0.25
20313693,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (M) (NL),NL0010290540_3313,549300EB8B2Q71TGFO79,Waste,0.51
20313693,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (M) (NL),NL0010290540_3313,549300EB8B2Q71TGFO79,Social and employee matters,0.54
20313693,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (M) (NL),NL0010290540_3313,549300EB8B2Q71TGFO79,Environmental,54.89
20313693,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (M) (NL),NL0010290540_3313,549300EB8B2Q71TGFO79,Social,0.33
20314260,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (XL) (NL),NL0010290565_3313,549300MNMNW0XYMGQ235,Main criterias used for a first screening of ESG related products,2.67
20314260,Goldman Sachs Paraplufonds 5 N.V. - Duration Matching Fund (XL) (NL),NL0010290565_3313,549300MNMNW0XYMGQ235,Greenhouse gas emissions,2406.91
